country,iso2code,country_year,year_election,election_date,election_type,source_type,source_name,title_art,date_art,page_art,section_art,words_art,sentence,type_cs,subject_function,subject_party,subject_individual,direction,object_function,object_party,object_individual,issue_cat,issue_subcat,party_id,party_name,party_name_short,vote_share,seats,seats_total,cmp,euprofiler,ees,castles_mair,huber_inglehart,ray,benoit_laver,chess
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,"'Cameron? He is a pleasant guy but Britain now needs granite, not plastic'",03/04/2010,"Pg. 32,33",NEWS,NA,scored a direct hit,actor-issue,Nat. political party,Conservatives,,-1,NA,,,welfare,health care,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Grayling gives up plan to block police retention of DNA samples - for now,08/04/2010,Pg. 9,NEWS,NA,Both the Liberal Democrats and the Conservatives insist that it is wrong to keep the DNAof innocent people arrested for minor offences,actor-issue,Nat. political party,Conservatives,,-1,NA,,,security,policing,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),WE CAM DO IT,06/05/2015,"4,5",News,NA,he also urged Ukip backers to think about the national interest,actor-issue,Nat. executive/government,Conservatives,"Cameron, David",1,NA,,,not attachable,NA,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,Pensioners to pay for May's social care U-turn,23/05/2017,"1,2",News,883,"A cap of £72,000, as promised by David Cameron two years ago, would cost about £2 billion extra, though Mrs May is expected to adopt a higher threshold.",actor-issue,Nat. executive/government,Conservatives,Theresa May,-1,NA,,,welfare,poverty,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Times,Suicide' to have,05/01/1974,.,National,NA,blabla,actor-issue,NA,Conservatives,,1,NA,,,edu,primary education,773,Conservatives,Con,38,297,635,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,"Eurocrats want to damage the Tories' campaign, claims Hunt",08/05/2017,2,News,556,"Theresa May is ""battling for Britain"" against EU bureaucrats who want to damage the Conservative election campaign, Jeremy Hunt has said.",actor-actor,Nat. political party,Conservatives,Jeremy Hunt,-1,European institutions/bodies,European Union,,not attachable,NA,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),Howard: Let<b4>s scare the yobs,31/03/2005,12,,NA,he wanted the police to eyeball these characters,actor-issue,NA,Conservatives,,1,NA,,,security,law and order,773,Conservatives,Con,32.4,198,646,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,"I'm paid too much, says police chief, and so are lots of other public service bosses",12/04/2010,Pg. 6,NEWS,NA,David Cameron announced to have their salaries cut under a Conservative goverment,actor-issue,Nat. political party,Conservatives,"Cameron, David",1,NA,,,ecolib,bureaucracy,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Europe,03/04/1997,.,National,NA,the pound is safe,actor-issue,NA,Conservatives,,-1,NA,,,euro,euro,773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Sun (English ed.),Nazi riots,07/04/1992,.,National,NA,nazi riots 'will hit Britain',actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Times,Malawi helped,14/03/1992,.,National,NA,further 1 Million L of aid,actor-issue,NA,Conservatives,,1,NA,,,cultlib,international solidarity,773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Conservatives,07/04/1997,.,National,NA,opposition to increase multilateral aid at expense of bilateral,actor-issue,NA,Conservatives,,-1,NA,,,cultlib,international solidarity,773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Reedwood's snub,26/03/1997,.,National,NA,rebel book,actor-issue,NA,Conservatives,,-1,NA,,,euro,euro,773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,"Midwife for every new mother, says Miliband",11/04/2015,"1,2",News,NA,rival offers,actor-actor,Nat. political party,Conservatives,,-1,Nat. political party,Labour party,,welfare,health care,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),Wipe out spending,12/04/2010,Pg. 2,NEWS,NA,topped that,actor-issue,Nat. political party,Conservatives,,1,NA,,,ecolib,budget other,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),Labour means bare-xit,31/05/2017,2,News,301,He accused her of running a personality cult.,actor-actor,Nat. executive/government,Conservatives,George Osborne,-1,Nat. executive/government,PM,Theresa May,not attachable,NA,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Conservatives,17/03/1997,.,National,NA,encourage cycling in cities,actor-issue,NA,Conservatives,,1,NA,,,env,environment (general),773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,May pledges tougher sentences for domestic abuse of children,29/05/2017,2,News,531,"People who subject children to domestic violence or abuse would receive additional punishment as part of an overhaul of legislation, Theresa May has promised.",actor-issue,Nat. executive/government,Conservatives,Theresa May,1,NA,,,security,security (general),773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Sun (English ed.),100 MPs,20/04/2001,.,National,NA,immigrants undermine society,actor-issue,NA,Conservatives,,-1,NA,,,immig,immigration,773,Conservatives,Con,31.7,166,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,New laws may be introduced to tackle extremism,27/05/2017,"10,11",News,947,Mrs May's proposals stalled because of reservations among senior members of David Cameron's cabinet and difficulties over finding a definition of extremism that would withstand a challenge in the courts.,actor-actor,Nat. executive/government,Conservatives,,-1,Nat. executive/government,PM,Theresa May,security,security (general),773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,Lib Dems plans take aim at drivers,13/04/2015,7,News,NA,openness about savings was in stark contrast to the Tories,actor-issue,Nat. political party,Conservatives,,-1,NA,,,ecolib,budget other,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),Lib/Labs in threat toPage 3,29/04/2010,Pg. 7,NEWS,NA,Theresa May said the Tories would not try to ban the legendary girls,actor-issue,Nat. political party,Conservatives,"May, Theresa",1,NA,,,demnew,media,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),18 weeks,16/03/2005,35,,NA,opposes abortion at any stage,actor-issue,NA,Conservatives,,-1,NA,,,cultlib,cultural liberalism (general),773,Conservatives,Con,32.4,198,646,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,May gives herself five years to hit party's target on migration,02/06/2017,"8,9",News,794,May gives herself five years to hit party's target on migration,actor-issue,Nat. executive/government,Conservatives,Theresa May,-1,NA,,,immig,integration,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Sun (English ed.),Tories grab,12/04/1997,.,National,NA,rebel against Major,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),Billions in waste to be halted,19/05/2017,9,News,152,"Election candidate Nigel Evans said: ""The Sun's campaign of scrutiny on wasteful aid spending has helped root out the least effective aid efforts.""",actor-actor,Nat. political party,Conservatives,Nigel Evans,1,Nat. business actors,The Sun,,cultlib,international solidarity,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Times,Fewer Scots say,02/03/1992,.,National,NA,polarises debate,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),JANE BOND,01/04/2015,4,News,NA,This is the kind of politically-correct claptrap,actor-actor,Nat. political party,Conservatives,"Davies, Philip",-1,Nat. political party,Labour,"Miliband, Ed",cultlib,gender,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Times,Powell onslaught on,09/01/1974,.,National,NA,greift an,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,38,297,635,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,May gives herself five years to hit party's target on migration,02/06/2017,"8,9",News,794,"Mrs May added: ""The reason we want to want to bring net migration down to sustainable levels, which we have set at the tens of thousands, is because of the im-pact that immigration has, when it's too fast and too high and uncontrolled, on people.",actor-issue,Nat. executive/government,Conservatives,Theresa May,-1,NA,,,immig,immigration,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Sun (English ed.),Oliver Letwin,01/06/2001,.,National,NA,tax cuts,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,31.7,166,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper ads,The Sun (English ed.),,29/04/1997,.,Weiss nicht,NA,will give,actor-issue,NA,Conservatives,,1,NA,,,edu,primary education,773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,Johnson upsets Rudd with MI5 criticism,07/06/2017,13,News,338,"Amber Rudd delivered an apparent rebuke to Boris Johnson yesterday, saying that it was not for the foreign secretary to say how the London Bridge attackers evaded detection by MI5.",actor-issue,Nat. executive/government,Conservatives,Amber Rudd,1,NA,,,security,policing,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Townie Blair 'has ignored farmers',28/05/2001,.,National,NA,countryside faces a slow and painful death,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,31.7,166,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,Enter the outsiders,03/04/2015,"1,6,7",News,NA,isolated about austerity,actor-issue,Nat. political party,Conservatives,"Cameron, David",1,NA,,,ecolib,budget other,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),May axe on jihad hate sites,06/06/2017,11,News,116,May axe on jihad hate sites,actor-issue,Nat. executive/government,Conservatives,Theresa May,1,NA,,,security,terrorism,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,"'Cameron? He is a pleasant guy but Britain now needs granite, not plastic'",03/04/2010,"Pg. 32,33",NEWS,NA,scored a direct hit,actor-actor,Nat. political party,Conservatives,,-1,Nat. executive/government,Labour,,welfare,health care,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Times,Tories pledge,14/03/2005,26,Nachrichten,NA,Leader attacks termination on demand,actor-issue,NA,Conservatives,,-1,NA,,,cultlib,cultural liberalism (general),773,Conservatives,Con,32.4,198,646,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Sun (English ed.),Labour's 7 deadly,05/03/1992,.,National,NA,policies would make recession worse,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper ads,The Sun (English ed.),,06/04/1992,.,Weiss nicht,NA,well-defended,actor-issue,NA,Conservatives,,1,NA,,,defense,defense (general),773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Sun (English ed.),Oldies set to,11/03/1992,.,National,NA,increased personal allowances,actor-issue,NA,Conservatives,,1,NA,,,welfare,retirement,773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),GOLF WAR,02/05/2017,2,News,332,"It's time for those of clear heads to move him to one side.""",actor-actor,Nat. political party,Conservatives,Iain Duncan Smith,-1,European institutions/bodies,EU Commission,Jean Claude Juncker,not attachable,NA,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),PENSION AND TAX LOCK TO GET AXE,18/05/2017,8,News,362,"But as both Labour and the Lib Dems have already committed to keeping the triple lock, the PM's bold move will ignite a furious row.",actor-issue,Nat. political party,Conservatives,Theresa May,-1,NA,,,welfare,retirement,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Conservatives,07/04/1997,.,National,NA,new free trade agreement,actor-issue,NA,Conservatives,,1,NA,,,cultlib,cultural liberalism (general),773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),Lags get £27m in benefits,26/03/2010,Pg. 2,NEWS,NA,Shadow work and pensions minister Mark Harper slammed the government,actor-issue,Nat. political party,Conservatives,"Harper, Mark",-1,NA,,,welfare,unemployment insurance,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),MY ULTIMAYTUM,19/04/2017,"6,7",News,1237,"Anti-Brexit MPs are ""trying to stop us every step of the way"", Mrs May insisted last night, which is making it ""harder for us negotiating with Europe"".",actor-issue,Nat. executive/government,Conservatives,Theresa May,-1,NA,,,europe,widening,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Businesses will bid to run hundreds of state schools; Companies would become owners rather than suppliers of services,31/03/2010,"Pg. 6,7",NEWS,NA,Tories plan to set up free schools,actor-issue,Nat. political party,Conservatives,,-1,NA,,,edu,primary education,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,Grey cameras catch 25 per cent more speeding motorists,11/04/2015,3,News,NA,clear that cameras are in use,actor-issue,Nat. political party,Conservatives,,1,NA,,,infra,transport,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),BLUE MURDER,19/04/2017,"1,2",News,584,"In the exclusive interview, the PM also laid down the gauntlet to her own MPs to sign up to her domestic vision for Britain too — or step aside.",actor-actor,Nat. executive/government,Conservatives,Theresa May,-1,Nat. political party,Conservative Party,pro-EU MPs,not attachable,NA,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
